sourceFile,unitId,text,text_raw,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_4e9cf7f638,1. **축전지 전지시스템 트레이 랙 하단의 BMS 전원 리셋**,1. **축전지 전지시스템 트레이 랙 하단의 BMS 전원 리셋**,07 무정전전원설비 > 07-01 전원설비 축전지 Cell 전압편차 경보 알람 해제 방법 > 조치 순서,- UPS용 축전지 전지시스템 5번 트레이 셀전압 편차 알람 발생 및 해제 반복,"[""ai_procedural_sensitive""]","[{""kw"": ""전원 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""리셋"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""축전지"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""시스템"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""전원"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,3,0,0,FALSE,s,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_f49d995ec5,# 2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선),# 2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선),,,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_712bf6ebbb,없으며 수동으로 개방한 뒤 인터록 해제를 취급해야 하며 인터록 해,없으며 수동으로 개방한 / 뒤 인터록 해제를 / 취급해야 하며 / 인터록 해,,▪ / 전체(2량/4량) 가동문 장애 / 는 관제 원격 BY / PASS 또는 로컬 / BYPASS,"[""ai_procedural_sensitive""]","[{""kw"": ""인터록 해제"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""개방"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""인터록"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_712bf6ebbb,없으며 수동으로 개방한 뒤 인터록 해제를 취급해야 하며 인터록 해,없으며 수동으로 개방한 / 뒤 인터록 해제를 / 취급해야 하며 / 인터록 해,,▪ / 전체(2량/4량) 가동문 장애 / 는 관제 원격 BY / PASS 또는 로컬 / BYPASS,"[""ai_procedural_sensitive""]","[{""kw"": ""인터록 해제"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""개방"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""인터록"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_dd640ede88,동 개방하고 인터록 해제 취급을 실시해야 한다.,동 개방하고 인터록 해제 / 취급을 / 실시해야 / 한다.,,급이 되지 않으므로 역 / 직원이 로 / 컬 BYPA / SS 취급을 해야 하고 불가 / 능한 경우 / PSD 를 수,"[""ai_procedural_sensitive""]","[{""kw"": ""인터록 해제"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""개방"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""인터록"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_7f689eb017,Backup Server로 즉시 자동 절체,Backup Server로 즉시 자동 절체,,관제사 수동명령 제어,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""UPS"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_69cb39d8a5,생긴 경우 Backup Server로 즉시 자동 절체,생긴 경우 Backup Server로 즉시 자동 절체,,RAM 32GB / SDD 500GB),"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""UPS"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 기계설비분야 이례상황시 응급조치 매뉴얼(2022.02.).md,2호선_기계설비분야_이례상황시_응급조_9b6f6dfea5,# 2호선 기계설비분야 이례상황시 응급조치 매뉴얼(2022.02.),# 2호선 기계설비분야 이례상황시 응급조치 매뉴얼(2022.02.),,,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_5bb523b6ad,DM01 Projection Module 장애복구 절차 1-1 전원이 들어오지 않을 경우,DM01 Projection Module 장애복구 절차 1-1 전원이 들어오지 않을 경우,,제거,"[""ai_procedural_sensitive""]","[{""kw"": ""복구 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""장애"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""복구"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""전원"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,2,1,0,0,FALSE,s,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_75b11452a8,1. 교류 입력전압 자동절체 스위치는 설정전압 이하에서,1. / 교류 입력전압 / 자동절체 스위치는 / 설정전압 / 이하에서,,ATS 기능,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""스위치"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_d47c38c784,▷ 네트워크문 제로 계절체 충돌 방지,▷ 네트워크문 / 제로 계절체 충돌 / 방지,,1. 최초 발생 A / ctive SRS장 / 치 응용프,"[""ai_procedural_sensitive""]","[{""kw"": ""계 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""네트워크"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 신호설비 점검 표준매뉴얼(Ver4.1).md,2호선_신호설비_점검_표준매뉴얼(Ve_861f3a92e3,"󰋐 수동전환 레버를 수동, 자동으로 전 환하여 기계 실 계전기","󰋐 수동전환 / 레버를 수동, 자동으로 전 / 환하여 기계 / 실 계전기",,󰋏 MSR스 / 위치를 딸깍 튕겨보면서 스 / 프링 장력을 / 점검한다.,"[""ai_procedural_sensitive""]","[{""kw"": ""수동 전환"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""전환"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계전기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,c,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_190e862a70,"정하고, 급전계통 변경을 시 행한다.","정하고, 급전계통 변경을 / 시 / 행한다.",,지락검출에 의한 차단 발 / 생 / 시 관제사는 즉시 장애발 / 생계통 최상 / 단 CB에 제어금지 / 를 설,"[""ai_procedural_sensitive""]","[{""kw"": ""계통변경"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""급전"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_548856cfea,부하조정 원격투입을 중단하고 전류검출 계통 이,부하조정 원격투입을 중단하고 전류검출 계통 이,,를,"[""ai_procedural_sensitive""]","[{""kw"": ""원격 투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""투입"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,o,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_d1f365edb1,부하계통 복구 검 바위 52-2P 투,부하계통 복구 검 / 바위 52-2P 투,,"수전차단기 투입 독 / 정,검암 52-1","[""ai_procedural_sensitive""]","[{""kw"": ""계통복구"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""복구"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_c9be20173a,부하계통 복구 가정시장 52-2P 투입,부하계통 복구 / 가정시장 / 52-2P / 투입,,수전차단기 투입 / 가정 / 52-1P,"[""ai_procedural_sensitive""]","[{""kw"": ""계통복구"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""복구"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""투입"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,2,1,0,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_e7c87f8cc9,부하계통 복구 주안산단 52 -2P 투입,부하계통 복구 / 주안산단 52 / -2P 투입,,수전차단기 투입 / 가재울 5 / 2-1P,"[""ai_procedural_sensitive""]","[{""kw"": ""계통복구"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""복구"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""투입"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,2,1,0,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_d683b98874,자동절체는 FMS에 의해 시스템 이상으로 판정되는 조건에서만 수행된다.,자동절체는 FMS에 의해 시스템 이상으로 판정되는 조건에서만 수행된다.,,주의사항,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""시스템"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 전력관제 검사표준매뉴얼(260408).md,2호선_전력관제_검사표준매뉴얼(260_3a0834c46e,"스위치 인 버터고장시, 수동절체","스위치 / 인 / 버터고장시, 수동절체",,동기절체 / 동기절체스위시간 / 4msec 이내,"[""ai_procedural_sensitive""]","[{""kw"": ""수동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""스위치"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_259d0370fb,관제전화설비 재기동 절차 SR01,관제전화설비 재기동 절차 SR01,,---,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,2,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_7c03b955e3,전송설비 시스템 재기동 절차 SR01,전송설비 시스템 재기동 절차 SR01,,점검 및 TSF발생,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""시스템"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,2,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_dc55eef02c,"비서버로 자동 절체 되며, 절체되는 시간은 약 5분 정도 소요 됩니 다.","비서버로 / 자동 절체 되며, 절체되는 시간은 약 5분 정도 소요 됩니 / 다.",,"※ 화상설 / 비 주 서버에 문제 (시스템 다운, 네트워크 불량) 가 있 / 을 경우 / 예","[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,c,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_df5e66fadf,열차무선설비 재기동 절차 SD01,열차무선설비 재기동 절차 SD01,,열차무선설비 운용,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_df5e66fadf,열차무선설비 재기동 절차 SD01,열차무선설비 재기동 절차 SD01,,주제어장치 및 기지국 별 이상유무를 Check한다. 각 편성별 이동국 고장정보를 Check한다.,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_24e1757f12,전기시계설비 모시계 재기동 절차 SR01,전기시계설비 모시계 재기동 절차 SR01,,조치 완료.,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_24e1757f12,전기시계설비 모시계 재기동 절차 SR01,전기시계설비 모시계 재기동 절차 SR01,,및 장애 여부를 확인할 것,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_0d1a88573d,지하재방송설비 재기동절차 SR01,지하재방송설비 재기동절차 SR01,,없음,"[""ai_procedural_sensitive""]","[{""kw"": ""재기동 절차"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""설비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,1,0,0,FALSE,s,
7호선 신호설비 점검 표준매뉴얼(Ver5.1).md,7호선_신호설비_점검_표준매뉴얼(Ve_a274e77750,󰋏 석남구간 선로전환 기의 전환 후 15초 후에 전철쇄정계전기(WLR)의,󰋏 석남구간 / 선로전환 / 기의 전환 후 15초 후에 / 전철쇄정계전기(WLR)의,,1분 이상 / 경과한 / 후에 측정하는 것을 표준으 / 로 한다.(한국철도표준규,"[""ai_procedural_sensitive""]","[{""kw"": ""쇄정"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""전환"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""선로전환"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계전기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,2,0,0,FALSE,c,
7호선 신호설비 점검 표준매뉴얼(Ver5.1).md,7호선_신호설비_점검_표준매뉴얼(Ve_336156e319,"라. 선로전환기의 밀착, 쇄정이 불량할 때","라. 선로전환기의 / 밀착, 쇄정이 / 불량할 / 때",,다. 쌍동 이상의 / 선로전환기에서 / 각 선로 / 전환기의 개통 / 방향이 일치하지 않 / 을 때,"[""ai_procedural_sensitive""]","[{""kw"": ""쇄정"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""전환"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""선로전환기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""선로전환"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,2,0,0,FALSE,s,
7호선 신호설비 점검 표준매뉴얼(Ver5.1).md,7호선_신호설비_점검_표준매뉴얼(Ve_2b1f822de4,3. 선로전환기 쇄정 4. 배타진로 5. 진로쇄정,3. 선로전환기 쇄정 / 4. 배타진로 / 5 / . 진로쇄정,,"OCC, 96 / 9T( )","[""ai_procedural_sensitive""]","[{""kw"": ""쇄정"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""전환"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""선로전환기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""선로전환"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""진로"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,3,0,0,FALSE,s,
7호선 신호설비 점검 표준매뉴얼(Ver5.1).md,7호선_신호설비_점검_표준매뉴얼(Ve_85ef9a2c77,. 선로전환기전환(전환불가). 배타진로설정 (설정불가). 진로해정,ⓑ. 선로전환기전환(전환불가) / ⓑ. 배타진로설정 (설정불가) / ⓑ. / 진로해정,,명칭 / ⓐ. 진로설정 / ⓐ. 진로설정 / ⓐ. / 진로설정,"[""ai_procedural_sensitive""]","[{""kw"": ""진로설정"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""전환"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""선로전환기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""선로전환"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""진로"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",FALSE,C,5,medium,1,1,3,0,0,FALSE,s,
1호선 기계관제 장애조치매뉴얼.md,1호선_기계관제_장애조치매뉴얼_5f5da95f37,․ 발생장애(비상재난상황) 현황분석 및 관제사별 조치업무 분장 080-989-7119,․ / 발생장애(비상재난상황) / 현황분석 및 / 관제사별 / 조치업무 분장 / 080-989-7119,,․ / 기계설비계통 감시․제어 / 및 통제업무 / 주관 / 지멘스 콜센터,"[""ai_procedural_sensitive"", ""regex_identifier""]","[{""kw"": ""업무분장"", ""track"": ""S"", ""group"": ""s_business_sensitive"", ""role"": ""s_business_sensitive""}, {""kw"": ""장애"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""080-989-7119"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",FALSE,C,4.2,medium,1,2,1,1,1,FALSE,c,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_626c96d59a,장애발생(비상재난상황) 현황분석 및 관제사별 조치업무 분장,• / 장애발생(비상재난상황) / 현황분석 및 / 관제사별 조치업무 분장,,☏ 신 / 부평급전분,"[""ai_procedural_sensitive""]","[{""kw"": ""업무분장"", ""track"": ""S"", ""group"": ""s_business_sensitive"", ""role"": ""s_business_sensitive""}, {""kw"": ""장애"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,4.2,medium,1,2,1,1,0,FALSE,s,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_05169d6c57,시스템 구성요소가 정상 작동하고 있는지 확인,시스템 구성요소가 정상 작동하고 있는지 확인,,검사주기 일 일,"[""ai_procedural_sensitive""]","[{""kw"": ""시스템 구성"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""정상"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.6,medium,1,0,1,3,0,FALSE,o,
